design,strategy,topo,Vdd,corner,temp_C,Iin_A,I_at_0_A,I_at_vddhalf_A,gain_at_0,gain_vddhalf,lambda_eff_perV,rout_ohm,band_hi_V,ramp_nonlin_pct,vmax_1pct_V,vmax_0p1pct_V,area_um2,provenance
A_10u,A,MIR_CW,5.5,SF,150,1e-05,1.00017e-05,1.00007e-05,1.00017,1.00007,3.866e-05,2.58632e+09,2.00,0.0042,5.1646,4.9466,649.822,"netlists/A_10u_MIR_CW.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,TT,-55,0.0001,0.000102737,9.99092e-05,1.02737,0.99909,0.0176595,560793,2.00,1.8052,0.5909,0.0593,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,TT,27,0.0001,0.000102063,9.99143e-05,1.02063,0.99914,0.0134961,735608,2.00,1.3910,0.7754,0.0782,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,TT,150,0.0001,0.000101602,9.99248e-05,1.01602,0.99925,0.0106172,936608,2.00,1.1116,0.9920,0.1011,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,FF,-55,0.0001,0.000103447,0.000100184,1.03447,1.00184,0.0202669,486535,2.00,2.0661,0.5148,0.0516,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,FF,27,0.0001,0.00010263,0.000100147,1.02630,1.00147,0.0155162,637569,2.00,1.5934,0.6742,0.0678,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,FF,150,0.0001,0.000102075,0.000100137,1.02075,1.00137,0.0121988,812673,2.00,1.2686,0.8632,0.0875,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,SS,-55,0.0001,0.000102112,9.96899e-05,1.02112,0.99690,0.0152016,653870,2.00,1.5591,0.6867,0.0691,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,SS,27,0.0001,0.000101566,9.97278e-05,1.01566,0.99728,0.0116011,858348,2.00,1.2016,0.9023,0.0914,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,SS,150,0.0001,0.00010119,9.97536e-05,1.01190,0.99754,0.00914737,1.08995e+06,2.00,0.9689,1.1513,0.1182,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,FS,-55,0.0001,0.000102112,9.96927e-05,1.02112,0.99693,0.0151815,654728,2.00,1.5571,0.6877,0.0692,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,FS,27,0.0001,0.000101566,9.97307e-05,1.01566,0.99731,0.0115872,859364,2.00,1.2000,0.9033,0.0915,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,FS,150,0.0001,0.000101192,9.97568e-05,1.01192,0.99757,0.00913659,1.09121e+06,2.00,0.9673,1.1523,0.1183,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,SF,-55,0.0001,0.000103447,0.000100181,1.03447,1.00181,0.0202809,486209,2.00,2.0674,0.5144,0.0516,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,SF,27,0.0001,0.000102628,0.000100144,1.02628,1.00144,0.0155258,637190,2.00,1.5944,0.6737,0.0678,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,3.2,SF,150,0.0001,0.000102072,0.000100133,1.02072,1.00133,0.0122057,812233,2.00,1.2695,0.8628,0.0874,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,TT,-55,0.0001,0.000105058,0.000101079,1.05058,1.01079,0.0169919,569909,2.00,1.7366,0.5701,0.0542,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,TT,27,0.0001,0.000103805,0.000100809,1.03805,1.00809,0.0128747,758077,2.00,1.3142,0.7601,0.0714,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,TT,150,0.0001,0.000102928,0.00010063,1.02928,1.00630,0.00991292,989942,2.00,1.0059,1.0033,0.0944,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,FF,-55,0.0001,0.000106138,0.00010153,1.06138,1.01530,0.0195335,491969,2.00,1.9978,0.4937,0.0472,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,FF,27,0.0001,0.000104657,0.000101178,1.04657,1.01178,0.0148644,652581,2.00,1.5197,0.6535,0.0616,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,FF,150,0.0001,0.000103623,0.000100949,1.03623,1.00949,0.0114792,850508,2.00,1.1684,0.8596,0.0807,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,SS,-55,0.0001,0.000104088,0.000100694,1.04088,1.00694,0.0145823,668638,2.00,1.4887,0.6685,0.0632,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,SS,27,0.0001,0.000103043,0.000100495,1.03043,1.00495,0.0110021,891957,2.00,1.1205,0.8968,0.0841,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,SS,150,0.0001,0.000102311,0.000100361,1.02311,1.00361,0.00845062,1.16649e+06,2.00,0.8543,1.1846,0.1121,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,FS,-55,0.0001,0.000104089,0.000100696,1.04089,1.00696,0.0145759,668933,2.00,1.4899,0.6671,0.0629,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,FS,27,0.0001,0.000103045,0.000100497,1.03045,1.00497,0.0109992,892190,2.00,1.1217,0.8953,0.0837,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,FS,150,0.0001,0.000102314,0.000100363,1.02314,1.00363,0.00844884,1.16672e+06,2.00,0.8551,1.1835,0.1116,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,SF,-55,0.0001,0.000106135,0.000101528,1.06135,1.01528,0.019531,492038,2.00,1.9952,0.4952,0.0474,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,SF,27,0.0001,0.000104653,0.000101175,1.04653,1.01175,0.0148606,652761,2.00,1.5174,0.6554,0.0620,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,4.5,SF,150,0.0001,0.000103618,0.000100946,1.03618,1.00946,0.0114757,850786,2.00,1.1666,0.8616,0.0811,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,TT,-55,0.0001,0.000106127,0.000101519,1.06127,1.01519,0.0175939,545625,2.00,1.8779,0.4965,0.0452,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,TT,27,0.0001,0.000104615,0.000101143,1.04615,1.01143,0.0133518,726165,2.00,1.4303,0.6647,0.0585,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,TT,150,0.0001,0.000103537,0.000100891,1.03537,1.00891,0.0102085,956408,2.00,1.0883,0.9037,0.0773,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,FF,-55,0.0001,0.000107374,0.000102038,1.07374,1.02038,0.0202112,470730,2.00,2.1553,0.4294,0.0396,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,FF,27,0.0001,0.0001056,0.000101564,1.05600,1.01564,0.0154318,623795,2.00,1.6539,0.5664,0.0507,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,FF,150,0.0001,0.00010434,0.00010125,1.04340,1.01250,0.0118666,817902,2.00,1.2693,0.7598,0.0659,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,SS,-55,0.0001,0.000104999,0.000101071,1.04999,1.01071,0.0151,640896,2.00,1.6126,0.5848,0.0524,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,SS,27,0.0001,0.000103727,0.000100781,1.03727,1.00781,0.0113856,857059,2.00,1.2179,0.7955,0.0687,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,SS,150,0.0001,0.000102819,0.000100583,1.02819,1.00583,0.00865757,1.1337e+06,2.00,0.9183,1.0924,0.0925,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,FS,-55,0.0001,0.000105007,0.000101072,1.05007,1.01072,0.0151279,639710,2.00,1.6201,0.5799,0.0518,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,FS,27,0.0001,0.000103735,0.000100782,1.03735,1.00782,0.01141,855209,2.00,1.2243,0.7891,0.0679,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,FS,150,0.0001,0.000102827,0.000100585,1.02827,1.00585,0.00867517,1.13138e+06,2.00,0.9231,1.0857,0.0914,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,SF,-55,0.0001,0.00010736,0.000102037,1.07360,1.02037,0.0201662,471792,2.00,2.1451,0.4332,0.0401,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,SF,27,0.0001,0.000105588,0.000101562,1.05588,1.01562,0.0153922,625422,2.00,1.6450,0.5717,0.0513,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.0,SF,150,0.0001,0.000104328,0.000101247,1.04328,1.01247,0.0118354,820088,2.00,1.2622,0.7664,0.0667,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,TT,-55,0.0001,0.000107497,0.000101956,1.07497,1.01956,0.0195308,486890,2.00,2.2230,0.3792,0.0341,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,TT,27,0.0001,0.000105681,0.000101473,1.05681,1.01473,0.0149759,642752,2.00,1.7262,0.4947,0.0426,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,TT,150,0.0001,0.000104348,0.000101147,1.04348,1.01147,0.0114139,850690,2.00,1.3192,0.6781,0.0550,324.911,"netlists/A_100u_MIR_S.cir(case=0,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,FF,-55,0.0001,0.000108944,0.000102543,1.08944,1.02543,0.0223521,421057,2.00,2.5333,0.3314,0.0303,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,FF,27,0.0001,0.000106833,0.000101947,1.06833,1.01947,0.0172834,552339,2.00,1.9860,0.4238,0.0374,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,FF,150,0.0001,0.000105292,0.000101547,1.05292,1.01547,0.0133096,724557,2.00,1.5386,0.5636,0.0473,324.911,"netlists/A_100u_MIR_S.cir(case=1,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,SS,-55,0.0001,0.000106179,0.000101445,1.06179,1.01445,0.0168173,570788,2.00,1.9225,0.4425,0.0389,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,SS,27,0.0001,0.000104635,0.000101063,1.04635,1.01063,0.0127722,759313,2.00,1.4758,0.5925,0.0494,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,SS,150,0.0001,0.000103497,0.000100802,1.03497,1.00802,0.00962465,1.01504e+06,2.00,1.1099,0.8415,0.0654,324.911,"netlists/A_100u_MIR_S.cir(case=2,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,FS,-55,0.0001,0.000106205,0.000101445,1.06205,1.01445,0.016925,567131,2.00,1.9427,0.4351,0.0383,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,FS,27,0.0001,0.000104658,0.000101065,1.04658,1.01065,0.0128642,753844,2.00,1.4933,0.5814,0.0484,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,FS,150,0.0001,0.000103516,0.000100804,1.03516,1.00804,0.00969439,1.00769e+06,2.00,1.1236,0.8259,0.0640,324.911,"netlists/A_100u_MIR_S.cir(case=3,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,SF,-55,0.0001,0.000108909,0.000102542,1.08909,1.02542,0.0222127,423734,2.00,2.5084,0.3367,0.0308,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,SF,27,0.0001,0.000106801,0.000101945,1.06801,1.01945,0.0171604,556343,2.00,1.9639,0.4315,0.0381,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_S,5.5,SF,150,0.0001,0.000105265,0.000101544,1.05265,1.01544,0.0132093,730109,2.00,1.5201,0.5746,0.0483,324.911,"netlists/A_100u_MIR_S.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,TT,-55,0.0001,9.99963e-05,9.95586e-05,0.99996,0.99559,0.00430402,2.32809e+06,2.00,0.8820,1.9562,1.2873,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,TT,27,0.0001,9.99972e-05,9.95729e-05,0.99997,0.99573,0.00395017,2.5364e+06,2.00,0.7402,2.0493,1.2195,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,TT,150,0.0001,9.99977e-05,9.95615e-05,0.99998,0.99562,0.00392726,2.55144e+06,2.00,0.6872,2.0714,1.1174,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,FF,-55,0.0001,9.9998e-05,9.97346e-05,0.99998,0.99735,0.00319607,3.13327e+06,2.00,0.7998,2.0311,1.4449,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,FF,27,0.0001,9.99986e-05,9.97234e-05,0.99999,0.99723,0.00296071,3.38209e+06,2.00,0.6729,2.1197,1.3960,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,FF,150,0.0001,9.99991e-05,9.97e-05,0.99999,0.99700,0.00296162,3.38122e+06,2.00,0.6130,2.1537,1.3219,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,SS,-55,0.0001,9.99952e-05,9.93977e-05,0.99995,0.99398,0.00533074,1.88094e+06,2.00,0.9184,1.8852,1.1129,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,SS,27,0.0001,9.99962e-05,9.94376e-05,0.99996,0.99438,0.00484062,2.07117e+06,2.00,0.7714,1.9830,1.0226,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,SS,150,0.0001,9.99967e-05,9.94364e-05,0.99997,0.99436,0.00480629,2.08635e+06,2.00,0.7634,1.9819,0.8875,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,FS,-55,0.0001,9.99952e-05,9.94009e-05,0.99995,0.99401,0.00530646,1.88952e+06,2.00,0.9158,1.8877,1.1153,649.822,"netlists/A_100u_MIR_CS.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,FS,27,0.0001,9.99962e-05,9.94411e-05,0.99996,0.99441,0.00481425,2.08248e+06,2.00,0.7687,1.9864,1.0261,649.822,"netlists/A_100u_MIR_CS.cir(case=3,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,FS,150,0.0001,9.99967e-05,9.94406e-05,0.99997,0.99441,0.00477208,2.10125e+06,2.00,0.7580,1.9861,0.8928,649.822,"netlists/A_100u_MIR_CS.cir(case=3,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,SF,-55,0.0001,9.9998e-05,9.97319e-05,0.99998,0.99732,0.00321595,3.11393e+06,2.00,0.8026,2.0292,1.4427,649.822,"netlists/A_100u_MIR_CS.cir(case=4,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,SF,27,0.0001,9.99986e-05,9.97204e-05,0.99999,0.99720,0.00298312,3.35673e+06,2.00,0.6758,2.1171,1.3930,649.822,"netlists/A_100u_MIR_CS.cir(case=4,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,3.2,SF,150,0.0001,9.99991e-05,9.96964e-05,0.99999,0.99696,0.00298942,3.34983e+06,2.00,0.6167,2.1503,1.3177,649.822,"netlists/A_100u_MIR_CS.cir(case=4,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,TT,-55,0.0001,0.000100005,9.99877e-05,1.00005,0.99988,6.73045e-05,1.48581e+08,2.00,0.0072,3.2515,2.5750,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,TT,27,0.0001,0.000100003,9.99846e-05,1.00003,0.99985,5.11903e-05,1.95352e+08,2.00,0.0057,3.3451,2.5082,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,TT,150,0.0001,0.000100003,9.99588e-05,1.00003,0.99959,4.57221e-05,2.18715e+08,2.00,0.0070,3.3685,2.4060,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,FF,-55,0.0001,0.000100008,9.99895e-05,1.00008,0.99990,7.89732e-05,1.26625e+08,2.00,0.0082,3.3262,2.7318,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,FF,27,0.0001,0.000100006,9.99917e-05,1.00006,0.99992,5.95812e-05,1.67838e+08,2.00,0.0063,3.4153,2.6841,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,FF,150,0.0001,0.000100005,9.99911e-05,1.00005,0.99991,4.96821e-05,2.01279e+08,2.00,0.0054,3.4506,2.6100,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,SS,-55,0.0001,0.000100002,9.99675e-05,1.00002,0.99968,5.7819e-05,1.72959e+08,2.00,0.0068,3.1806,2.4015,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,SS,27,0.0001,0.000100001,9.99292e-05,1.00001,0.99929,4.9854e-05,2.00591e+08,2.00,0.0101,3.2790,2.3121,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,SS,150,0.0001,0.000100001,9.987e-05,1.00001,0.99870,9.67141e-05,1.03402e+08,2.00,0.0382,3.2794,2.1765,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,FS,-55,0.0001,0.000100002,9.99682e-05,1.00002,0.99968,5.74382e-05,1.74106e+08,2.00,0.0068,3.1831,2.4040,649.822,"netlists/A_100u_MIR_CS.cir(case=3,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,FS,27,0.0001,0.000100001,9.99307e-05,1.00001,0.99931,4.92675e-05,2.02979e+08,2.00,0.0098,3.2824,2.3156,649.822,"netlists/A_100u_MIR_CS.cir(case=3,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,FS,150,0.0001,0.000100001,9.98724e-05,1.00001,0.99872,9.37844e-05,1.06632e+08,2.00,0.0370,3.2836,2.1818,649.822,"netlists/A_100u_MIR_CS.cir(case=3,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,SF,-55,0.0001,0.000100008,9.99894e-05,1.00008,0.99989,7.93583e-05,1.2601e+08,2.00,0.0082,3.3243,2.7295,649.822,"netlists/A_100u_MIR_CS.cir(case=4,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,SF,27,0.0001,0.000100006,9.99916e-05,1.00006,0.99992,5.98792e-05,1.67003e+08,2.00,0.0063,3.4128,2.6810,649.822,"netlists/A_100u_MIR_CS.cir(case=4,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,4.5,SF,150,0.0001,0.000100005,9.99909e-05,1.00005,0.99991,4.99567e-05,2.00172e+08,2.00,0.0055,3.4471,2.6056,649.822,"netlists/A_100u_MIR_CS.cir(case=4,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,TT,-55,0.0001,0.000100008,9.99911e-05,1.00008,0.99991,6.43369e-05,1.55429e+08,2.00,0.0066,3.7497,3.0704,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,TT,27,0.0001,0.000100006,9.99929e-05,1.00006,0.99993,4.80064e-05,2.08303e+08,2.00,0.0050,3.8436,3.0040,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,TT,150,0.0001,0.000100005,9.99917e-05,1.00005,0.99992,3.94265e-05,2.53634e+08,2.00,0.0041,3.8675,2.9018,649.822,"netlists/A_100u_MIR_CS.cir(case=0,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,FF,-55,0.0001,0.000100012,9.99921e-05,1.00012,0.99992,7.63151e-05,1.3103e+08,2.00,0.0078,3.8243,3.2266,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,FF,27,0.0001,0.000100009,9.9994e-05,1.00009,0.99994,5.71424e-05,1.74996e+08,2.00,0.0058,3.9137,3.1796,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,FF,150,0.0001,0.000100008,9.99951e-05,1.00008,0.99995,4.68339e-05,2.13514e+08,2.00,0.0048,3.9494,3.1055,649.822,"netlists/A_100u_MIR_CS.cir(case=1,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,SS,-55,0.0001,0.000100005,9.99899e-05,1.00005,0.99990,5.35118e-05,1.86876e+08,2.00,0.0055,3.6789,2.8973,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,SS,27,0.0001,0.000100003,9.9987e-05,1.00003,0.99987,3.99215e-05,2.50493e+08,2.00,0.0042,3.7776,2.8082,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
A_100u,A,MIR_CS,5.0,SS,150,0.0001,0.000100003,9.99572e-05,1.00003,0.99957,3.33919e-05,2.99475e+08,2.00,0.0038,3.7785,2.6726,649.822,"netlists/A_100u_MIR_CS.cir(case=2,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
